[00:01:32 - 00:01:32] hello everyone and thank you
[01:09:42 - 01:09:42] up typically about 8 of
[01:09:42 - 01:09:45] hcc's expenditures for the year
[01:09:45 - 01:09:48] uh it's second to payroll
[01:09:48 - 01:09:48] in category of second to
[01:09:49 - 01:09:50] payroll in category of expense
[01:09:50 - 01:09:52] expense uh and then we
[01:09:52 - 01:09:52] want to look at uh
[01:09:52 - 01:09:58] less than 100 000 payments
[01:09:58 - 01:09:58] uh as you know uh
[01:09:58 - 01:10:02] payments under 100 000 need
[01:10:02 - 01:10:05] no board approval and so
[01:10:05 - 01:10:05] it'll give you an idea
[01:10:05 - 01:10:09] of what we're spending under
[01:10:09 - 01:10:12] 100 000 uh we we
[01:10:12 - 01:10:12] going to try and help
[01:10:12 - 01:10:16] with procurement efficiency and look
[01:10:16 - 01:10:19] at that and then we
[01:10:19 - 01:10:19] this would be involving the
[01:10:22 - 01:10:22] police department again under hb33
[01:10:25 - 01:10:25] uh that's a new regulation
[01:10:25 - 01:10:27] that's going to go into
[01:10:27 - 01:10:28] effect on active shooter and
[01:10:30 - 01:10:30] campus security that we're going
[01:10:30 - 01:10:32] to be required to comply
[01:10:32 - 01:10:32] with so we want to
[01:10:34 - 01:10:34] look at our preparedness for
[01:10:34 - 01:10:37] that we want to continue
[01:10:37 - 01:10:37] monitoring web website want to
[01:10:38 - 01:10:39] continue monitoring web website accessibility
[01:10:39 - 01:10:42] accessibility and then there's uh
[01:10:42 - 01:10:45] senate bill 37 faculty senate
[01:10:45 - 01:10:46] restruct reconstruction so we want
[01:10:46 - 01:10:46] to make sure we put
[01:10:46 - 01:10:55] that administrative uh the main
[01:10:55 - 01:10:58] thing there uh these new
[01:10:58 - 01:11:00] standards well the standards have
[01:11:00 - 01:11:00] always required us to do
[01:11:04 - 01:11:04] a quality assurance assessment so
[01:11:04 - 01:11:07] uh but uh we're going
[01:11:07 - 01:11:08] to make sure we're when
[01:11:08 - 01:11:08] we do our internal quality
[01:11:10 - 01:11:10] assurance assessment on our department
[01:11:11 - 01:11:11] we're going to make sure
[01:11:11 - 01:11:13] we're in compliance with the
[01:11:13 - 01:11:16] new global standards that we've
[01:11:16 - 01:11:16] been putting in and so
[01:11:16 - 01:11:19] we'll spend some time making
[01:11:19 - 01:11:21] sure that we have the
[01:11:21 - 01:11:21] new global uh internal audit
[01:11:24 - 01:11:24] standards uh completely transitioned to
[01:11:28 - 01:11:28] and then we'll uh as
[01:11:28 - 01:11:31] always we'll follow up on
[01:11:31 - 01:11:31] observations as anybody who has
[01:11:34 - 01:11:34] experienced an internal audit knows
[01:11:34 - 01:11:39] we do not drop an
[01:11:39 - 01:11:39] observation in the uh the
[01:11:43 - 01:11:43] action plan to to resolve
[01:11:43 - 01:11:45] any observation we have until
[01:11:45 - 01:11:47] it's been completed so it
[01:11:47 - 01:11:50] gets tracked until completed and
[01:11:50 - 01:11:50] so that's uh the other
[01:11:53 - 01:11:55] thing we'll look into so
[01:11:55 - 01:11:55] with that uh we recommend
[01:11:55 - 01:11:58] that the board of trustees
[01:11:58 - 01:12:03] approve the proposed uh fiscal
[01:12:03 - 01:12:03] year 2026 internal audit plan
[01:12:06 - 01:12:06] and be happy to answer
[01:12:06 - 01:12:08] any questions you might have
[01:12:10 - 01:12:10] uh committee members do we
[01:12:10 - 01:12:12] have any questions are we
[01:12:12 - 01:12:15] ready to call the vote
[01:12:15 - 01:12:15] so we're now ready to
[01:12:15 - 01:12:18] vote on item b fiscal
[01:12:18 - 01:12:33] year 2026 internal audit voting
[01:12:33 - 01:12:33] has concluded the motion passed
[01:12:36 - 01:12:36] with a vote of three
[01:12:36 - 01:12:39] to zero excellent thank you
[01:12:39 - 01:12:42] mr carrian um item c
[01:12:42 - 01:12:42] we will now move to
[01:12:42 - 01:12:44] item c the internal audit
[01:12:44 - 01:12:48] strategic plan so mr coran
[01:12:48 - 01:12:48] you still don't get to
[01:12:48 - 01:12:49] move this is a report
[01:12:49 - 01:12:51] item no action is required
[01:12:51 - 01:12:52] dr ford fischer will introduce
[01:12:52 - 01:12:54] the item thank you madam
[01:12:54 - 01:12:56] chair members of the board
[01:12:56 - 01:12:56] committee this item provides the
[01:12:59 - 01:12:59] chief audit executives required periodic
[01:13:01 - 01:13:01] review of the internal audit
[01:13:01 - 01:13:03] strategic plan and with your
[01:13:03 - 01:13:05] permission madam chair mr corrian
[01:13:05 - 01:13:07] will provide an overview and
[01:13:07 - 01:13:07] answer all questions mr overview
[01:13:08 - 01:13:08] and answer all questions mr
[01:13:08 - 01:13:13] corgan corgan thank you chancellor
[01:13:13 - 01:13:15] so as you're probably aware
[01:13:15 - 01:13:17] i've been talking about it
[01:13:20 - 01:13:20] all last year uh we
[01:13:20 - 01:13:22] have the new global internal
[01:13:22 - 01:13:22] audit standards that that came
[01:13:25 - 01:13:25] out and went into effect
[01:13:25 - 01:13:27] in in january of 2025
[01:13:29 - 01:13:29] uh under the new standards
[01:13:29 - 01:13:32] it makes it mandatory that
[01:13:32 - 01:13:35] uh an internal audit department
[01:13:35 - 01:13:35] have a strategic plan and
[01:13:35 - 01:13:37] it makes it mandatory that
[01:13:37 - 01:13:42] the internal audit department uh
[01:13:42 - 01:13:42] discuss that plan and review
[01:13:42 - 01:13:46] that plan with the uh
[01:13:46 - 01:13:49] audit committee and with management
[01:13:49 - 01:13:49] and uh the main things
[01:13:52 - 01:13:52] that are required to be
[01:13:52 - 01:13:56] in that plan is what
[01:13:56 - 01:13:56] what the vision of the
[01:13:56 - 01:13:58] uh internal audit department is
[01:13:58 - 01:14:01] the strategic objectives of the
[01:14:01 - 01:14:03] department and the supporting initiatives
[01:14:06 - 01:14:06] uh to help achieve those
[01:14:06 - 01:14:08] objectives uh and so the
[01:14:08 - 01:14:11] chief audit executive must review
[01:14:11 - 01:14:11] the internal strategy with the
[01:14:13 - 01:14:15] board and senior management periodically
[01:14:15 - 01:14:15] and so it's like a
[01:14:15 - 01:14:17] it's a living document that
[01:14:17 - 01:14:18] can change over living document
[01:14:18 - 01:14:20] that can change over time
[01:14:20 - 01:14:22] time so what's included in
[01:14:22 - 01:14:25] the strategic plan and i
[01:14:25 - 01:14:25] hope you had an an
[01:14:25 - 01:14:27] opportunity to read through it
[01:14:27 - 01:14:27] uh so we have an
[01:14:30 - 01:14:30] introduction of what a strategic
[01:14:30 - 01:14:35] plan's all about um we
[01:14:35 - 01:14:35] have a link to internal
[01:14:36 - 01:14:36] audit information which when you
[01:14:36 - 01:14:38] click on that link it
[01:14:38 - 01:14:38] should take you to our
[01:14:41 - 01:14:41] internal audit web page you
[01:14:41 - 01:14:42] could learn anything and everything
[01:14:42 - 01:14:44] you want to know about
[01:14:44 - 01:14:49] hcc's internal audit department there
[01:14:49 - 01:14:49] um it it has our
[01:14:49 - 01:14:52] what the internal audit vision
[01:14:52 - 01:14:55] is uh our methodology for
[01:14:55 - 01:14:58] delivering results and then it
[01:14:58 - 01:15:00] talks about alignment with hcc's
[01:15:00 - 01:15:03] institutional tenure priorities we try
[01:15:03 - 01:15:03] to keep those in mind
[01:15:03 - 01:15:06] in in doing everything we
[01:15:06 - 01:15:06] do uh and then we
[01:15:06 - 01:15:08] have our strategic objectives that
[01:15:08 - 01:15:10] we've identified and then we
[01:15:10 - 01:15:12] have our strategic objectives and
[01:15:12 - 01:15:15] then we have our supporting
[01:15:15 - 01:15:17] initiative side by side where
[01:15:17 - 01:15:17] you can see what initiatives
[01:15:17 - 01:15:20] we're trying to take to
[01:15:20 - 01:15:24] achieve our strategic strategic objectives
[01:15:26 - 01:15:26] and that strategic plan is
[01:15:26 - 01:15:27] in your package and like
[01:15:27 - 01:15:27] i say i hope you
[01:15:28 - 01:15:30] had an opportunity to to
[01:15:30 - 01:15:34] look through it and uh
[01:15:34 - 01:15:34] with that i'd be glad
[01:15:34 - 01:15:36] to answer any questions you
[01:15:36 - 01:15:38] have about our strategic plan
[01:15:40 - 01:15:40] thank you mr caran committee
[01:15:40 - 01:15:43] members do we have any
[01:15:43 - 01:15:45] questions no questions thank you
[01:15:45 - 01:15:45] mr caran that was succinct
[01:15:48 - 01:15:48] and this is a very
[01:15:48 - 01:15:51] good strategic plan for our
[01:15:51 - 01:15:51] internal audit system we will
[01:15:53 - 01:15:53] now move to item d
[01:15:53 - 01:15:56] the presentation from the external
[01:15:56 - 01:15:58] audit firm on audit approach
[01:15:58 - 01:15:58] and plan this is a
[01:15:58 - 01:16:00] report item no action is
[01:16:00 - 01:16:02] required uh chancellor ford fischer
[01:16:02 - 01:16:03] will introduce the item thank
[01:16:03 - 01:16:05] you madam chair members of
[01:16:05 - 01:16:07] the board professional standards require
[01:16:07 - 01:16:09] external auditors to meet with
[01:16:09 - 01:16:11] the audit committee to communicate
[01:16:11 - 01:16:13] an overall audit strategy including
[01:16:13 - 01:16:14] the timing of the audit
[01:16:16 - 01:16:16] report and so with your
[01:16:16 - 01:16:19] permission madame chair i invite
[01:16:19 - 01:16:21] uh dr sheri han who
[01:16:21 - 01:16:21] is the senior vice chancellor
[01:16:21 - 01:16:23] of finance and administration to
[01:16:23 - 01:16:25] come forward and to make
[01:16:25 - 01:16:28] brief remarks and introduce forest
[01:16:28 - 01:16:30] mear's llp to present the
[01:16:30 - 01:16:30] audit approach and plan dr
[01:16:31 - 01:16:31] thank you so much chancellor
[01:16:31 - 01:16:33] and board members this is
[01:16:33 - 01:16:36] erica brown she's a senior
[01:16:36 - 01:16:36] manager at at forbis and
[01:16:36 - 01:16:39] she will discuss the plan
[01:16:39 - 01:16:42] for the coming year okay
[01:16:42 - 01:16:43] thank you um okay thank
[01:16:43 - 01:16:48] you um okay okay good
[01:16:50 - 01:16:50] um i'm erica brown i'm
[01:16:50 - 01:16:53] a senior manager in our
[01:16:53 - 01:16:54] houston office unfortunately um angie
[01:16:54 - 01:16:54] dunlap the partner cannot be
[01:17:25 - 01:17:25] the board has seen the
[01:17:25 - 01:17:28] packet so maybe you just
[01:17:28 - 01:17:28] want to start talking about
[01:17:28 - 01:17:31] it sure yes and we
[01:17:31 - 01:17:33] went through this um in
[01:17:33 - 01:17:33] detail uh with the board
[01:17:33 - 01:17:36] chair last week as well
[01:17:36 - 01:17:36] so um but if you
[01:17:36 - 01:17:39] have any questions you can
[01:17:39 - 01:17:39] just let me know um
[01:17:41 - 01:17:41] but we want to just
[01:17:41 - 01:17:44] first off say thank you
[01:17:44 - 01:17:44] um for letting us continue
[01:17:44 - 01:17:47] this audit um it is
[01:17:47 - 01:17:47] a i think a three
[01:17:47 - 01:17:49] or five fiveyear contract so
[01:17:49 - 01:17:53] this is uh year two
[01:17:53 - 01:17:53] of the contract um and
[01:17:53 - 01:17:55] so um we did a
[01:17:55 - 01:17:55] lot of this last year
[01:17:55 - 01:17:58] so it might look familiar
[01:17:58 - 01:18:00] um but we did just
[01:18:00 - 01:18:00] want to put our faces
[01:18:00 - 01:18:02] out there for you so
[01:18:02 - 01:18:02] we have our engagement team
[01:18:04 - 01:18:04] here and uh most of
[01:18:04 - 01:18:06] this team was on the
[01:18:06 - 01:18:06] team last year which we're
[01:18:06 - 01:18:09] uh really excited about so
[01:18:09 - 01:18:11] we will be able to
[01:18:11 - 01:18:11] use the knowledge from last
[01:18:11 - 01:18:14] year and and continue this
[01:18:14 - 01:18:16] year um and so the
[01:18:16 - 01:18:16] fir the thing that we're
[01:18:16 - 01:18:17] really going to talk about
[01:18:17 - 01:18:20] today is really just our
[01:18:20 - 01:18:20] the scope of our audit
[01:18:20 - 01:18:25] um and that includes the
[01:18:25 - 01:18:25] audit of the actuer which
[01:18:27 - 01:18:27] is the annual comprehensive financial
[01:18:31 - 01:18:31] report of the college um
[01:18:31 - 01:18:33] it is that very large
[01:18:33 - 01:18:33] packet that you get in
[01:18:35 - 01:18:35] december um and there's a
[01:18:35 - 01:18:38] lot of information in there
[01:18:38 - 01:18:41] we will audit most of
[01:18:41 - 01:18:41] that information um there are
[01:18:41 - 01:18:43] a few schedules in there
[01:18:43 - 01:18:45] that uh we consider not
[01:18:45 - 01:18:45] audited um we do read
[01:18:45 - 01:18:47] them just to make sure
[01:18:47 - 01:18:47] that the information in there
[01:18:49 - 01:18:49] does not say anything that
[01:18:49 - 01:18:51] would contradict what is in
[01:18:51 - 01:18:54] the audited information we also
[01:18:54 - 01:18:56] do our single audit which
[01:18:56 - 01:18:56] is what we are doing
[01:18:56 - 01:18:58] right now um and so
[01:18:58 - 01:18:58] we do a federal single
[01:18:58 - 01:19:00] audit and that is in
[01:19:00 - 01:19:02] accordance with uniform guidance and
[01:19:02 - 01:19:02] then we also do a
[01:19:02 - 01:19:04] state single audit and that
[01:19:04 - 01:19:07] is in accordance with texas
[01:19:07 - 01:19:10] grant management standards um so
[01:19:10 - 01:19:10] this year we will be
[01:19:10 - 01:19:12] looking at the student financial
[01:19:12 - 01:19:14] aid cluster for federal um
[01:19:14 - 01:19:14] and this is as of
[01:19:14 - 01:19:17] right now if unless something
[01:19:17 - 01:19:19] changes i guess through the
[01:19:19 - 01:19:19] end of the month um
[01:19:19 - 01:19:22] we could look at more
[01:19:22 - 01:19:22] but we'll be looking or
[01:19:22 - 01:19:25] are already looking at the
[01:19:25 - 01:19:28] sfa cluster and then we
[01:19:28 - 01:19:28] look at the teog program
[01:19:28 - 01:19:31] um for the state side
[01:19:31 - 01:19:33] uh which is also where
[01:19:33 - 01:19:33] most of y'all's state money
[01:19:33 - 01:19:36] comes from so it's a
[01:19:36 - 01:19:38] very large chunk um and
[01:19:38 - 01:19:38] so we do those in
[01:19:38 - 01:19:41] accordance with gas and gagis
[01:19:41 - 01:19:41] um as well as the
[01:19:43 - 01:19:43] uniform guidance and the texas
[01:19:43 - 01:19:45] grant management standards as i
[01:19:45 - 01:19:47] mentioned um i did mention
[01:19:47 - 01:19:48] that there's other information in
[01:19:48 - 01:19:53] those financial statements and we
[01:19:53 - 01:19:53] do not um do those
[01:19:53 - 01:19:53] you want to take that
[01:19:55 - 01:19:57] no no please okay um
[01:19:57 - 01:19:58] so our planned audit timing
[01:19:59 - 01:19:59] as i mentioned we've already
[01:20:00 - 01:20:02] started um so we did
[01:20:02 - 01:20:04] planning about two weeks ago
[01:20:04 - 01:20:04] and then last week and
[01:20:04 - 01:20:07] then this week we have
[01:20:07 - 01:20:07] been um doing our interim
[01:20:09 - 01:20:09] financial statement uh our interim
[01:20:12 - 01:20:12] testing that has mainly been
[01:20:12 - 01:20:15] that single audit um and
[01:20:15 - 01:20:15] so we were on site
[01:20:15 - 01:20:17] last week and then this
[01:20:17 - 01:20:17] week we were here on
[01:20:20 - 01:20:20] monday and tuesday we will
[01:20:20 - 01:20:22] come back in october so
[01:20:22 - 01:20:22] basically the whole month of
[01:20:24 - 01:20:24] october we'll be doing our
[01:20:24 - 01:20:27] final test work uh with
[01:20:27 - 01:20:29] the goal to finish everything
[01:20:29 - 01:20:29] get the acter to a
[01:20:29 - 01:20:32] great place uh before thanksgiving
[01:20:32 - 01:20:35] and then we will be
[01:20:35 - 01:20:35] back here um around december
[01:20:37 - 01:20:37] 3rd whatever that that meeting
[01:20:37 - 01:20:41] is and then the acter
[01:20:41 - 01:20:41] has to be submitted to
[01:20:45 - 01:20:45] the coordinating board by january
[01:20:45 - 01:20:48] 1st um but y'all are
[01:20:48 - 01:20:51] not here on january 1st
[01:20:51 - 01:20:51] so we always try to
[01:20:51 - 01:20:53] we get that out um
[01:20:53 - 01:20:53] before they leave for christmas
[01:20:57 - 01:20:57] which is about december 18th
[01:20:57 - 01:21:00] um so and we don't
[01:21:00 - 01:21:00] have any reasons to think
[01:21:00 - 01:21:02] that we won't be able
[01:21:02 - 01:21:02] to meet any of these
[01:21:05 - 01:21:05] timelines um our planned audit
[01:21:05 - 01:21:07] scope i'm not going to
[01:21:07 - 01:21:10] really go into this slide
[01:21:10 - 01:21:10] um this is just a
[01:21:10 - 01:21:13] lot of words for you
[01:21:13 - 01:21:13] to read but um i
[01:21:13 - 01:21:15] do want to just mention
[01:21:15 - 01:21:15] the risk areas so we
[01:21:15 - 01:21:17] do always look at management
[01:21:17 - 01:21:19] override of controls we mainly
[01:21:19 - 01:21:22] do that through our journal
[01:21:22 - 01:21:22] entry testing we also have
[01:21:22 - 01:21:24] uh fraud meetings with a
[01:21:24 - 01:21:26] bunch of people at hcc
[01:21:26 - 01:21:26] and we have been doing
[01:21:26 - 01:21:29] those the past couple of
[01:21:29 - 01:21:29] weeks just asking them if
[01:21:31 - 01:21:31] they are aware of anything
[01:21:31 - 01:21:33] um we also look at
[01:21:33 - 01:21:36] the improper revenue recognition so
[01:21:36 - 01:21:38] tuition revenue at the college
[01:21:38 - 01:21:38] is is kind of the
[01:21:38 - 01:21:39] biggest chunk of revenue y'all
[01:21:39 - 01:21:42] have so we do procedures
[01:21:42 - 01:21:42] around that um we do
[01:21:42 - 01:21:45] also look at the grant
[01:21:45 - 01:21:47] revenues um things like state
[01:21:47 - 01:21:49] appropriations and the tax revenues
[01:21:49 - 01:21:49] there's not as much of
[01:21:49 - 01:21:51] a risk but we do
[01:21:51 - 01:21:51] do procedures on those as
[01:21:52 - 01:21:52] well and then there's that
[01:21:54 - 01:21:54] non-compliance risk that i already
[01:21:54 - 01:21:56] non-compliance risk that i already
[01:21:57 - 01:21:58] mentioned mentioned um we do
[01:21:58 - 01:21:58] just like to let y'all
[01:21:58 - 01:22:01] know that we do use
[01:22:01 - 01:22:01] a third party so that
[01:22:01 - 01:22:03] is harvest investments they help
[01:22:03 - 01:22:05] us with our investment fair
[01:22:05 - 01:22:08] value testing so we send
[01:22:08 - 01:22:12] hcc's investment portfolio to harvest
[01:22:12 - 01:22:12] and they use a different
[01:22:15 - 01:22:15] valuation source and we compare
[01:22:15 - 01:22:17] it to what hcc is
[01:22:17 - 01:22:17] using just to make sure
[01:22:17 - 01:22:19] it's reasonable um we've never
[01:22:19 - 01:22:22] had any issues with it
[01:22:22 - 01:22:22] and we do also like
[01:22:22 - 01:22:24] to point out that the
[01:22:24 - 01:22:27] foundation is audited by other
[01:22:27 - 01:22:27] auditors so our opinion you
[01:22:29 - 01:22:29] will notice that there's a
[01:22:29 - 01:22:32] paragraph that just notes that
[01:22:32 - 01:22:35] the foundation is not included
[01:22:35 - 01:22:35] in our audit and then
[01:22:35 - 01:22:37] kind of the final big
[01:22:37 - 01:22:37] thing this year is that
[01:22:39 - 01:22:39] the um there's a new
[01:22:39 - 01:22:41] accounting standard well there's two
[01:22:41 - 01:22:45] actually but gazsby 102 is
[01:22:45 - 01:22:45] is really more of a
[01:22:47 - 01:22:47] disclosure only type thing that
[01:22:47 - 01:22:49] won't really affect the college
[01:22:49 - 01:22:51] but gazsby 101 so that's
[01:22:51 - 01:22:54] going to be uh compensated
[01:22:54 - 01:22:57] absences compensated absence liability has
[01:22:57 - 01:22:59] always been on the college's
[01:22:59 - 01:23:03] acer this standard really just
[01:23:03 - 01:23:05] um enhances the definition that
[01:23:05 - 01:23:09] was already out there it
[01:23:09 - 01:23:09] clarifies what should be in
[01:23:09 - 01:23:12] there um and it also
[01:23:12 - 01:23:12] ensures that what they call
[01:23:16 - 01:23:16] um salary related payments are
[01:23:16 - 01:23:18] included on there as well
[01:23:18 - 01:23:18] which would be um any
[01:23:20 - 01:23:20] type of payroll tax that
[01:23:20 - 01:23:23] you're having to pay um
[01:23:23 - 01:23:23] i know sherry and her
[01:23:23 - 01:23:26] team are looking at this
[01:23:26 - 01:23:28] standard right now um it
[01:23:28 - 01:23:30] will probably increase the liability
[01:23:30 - 01:23:30] a little bit but i
[01:23:30 - 01:23:33] don't expect it to have
[01:23:33 - 01:23:33] that big of an impact
[01:23:36 - 01:23:36] on the college um the
[01:23:36 - 01:23:38] college also already had a
[01:23:38 - 01:23:40] compensated absence disclosure um so
[01:23:40 - 01:23:44] this really won't affect that
[01:23:44 - 01:23:47] disclosure either um and then
[01:23:47 - 01:23:47] we do always like we
[01:23:47 - 01:23:51] asked um trustee uh van
[01:23:51 - 01:23:52] dibble stalworth last week but
[01:23:52 - 01:23:52] we always like to just
[01:23:54 - 01:23:54] put it out there as
[01:23:54 - 01:23:58] well if y'all are aware
[01:23:58 - 01:23:58] of any fraud or non-compliance
[01:24:01 - 01:24:01] um you can always you
[01:24:01 - 01:24:02] can say right now if
[01:24:02 - 01:24:02] you want but you can
[01:24:02 - 01:24:05] always just reach out to
[01:24:05 - 01:24:05] us um if you're aware
[01:24:05 - 01:24:08] of anything as well um
[01:24:08 - 01:24:10] based on the calls that
[01:24:10 - 01:24:10] we've had so far we
[01:24:10 - 01:24:12] have not nobody has told
[01:24:12 - 01:24:17] us anything so that's great
[01:24:17 - 01:24:17] um and um the last
[01:24:17 - 01:24:20] uh slide is just a
[01:24:20 - 01:24:20] link to our quality report
[01:24:20 - 01:24:22] if that's um something you
[01:24:22 - 01:24:22] wanted to look that's um
[01:24:22 - 01:24:23] something you wanted to look
[01:24:24 - 01:24:27] at at um and i
[01:24:27 - 01:24:27] think our oh maybe it's
[01:24:27 - 01:24:31] not in here um but
[01:24:31 - 01:24:31] yes so if y'all have
[01:24:31 - 01:24:33] any yeah um but if
[01:24:33 - 01:24:36] y'all have any questions i
[01:24:36 - 01:24:36] can answer them now um
[01:24:36 - 01:24:39] or you can always email
[01:24:39 - 01:24:42] us as well members do
[01:24:42 - 01:24:44] we have any questions i
[01:24:44 - 01:24:44] want to take a moment
[01:24:44 - 01:24:47] and commend uh sher han's
[01:24:47 - 01:24:47] team and for mazars we
[01:24:47 - 01:24:50] had a very very robust
[01:24:50 - 01:24:52] conversation we resolved a lot
[01:24:52 - 01:24:52] of issues that looked a
[01:24:54 - 01:24:54] little bit muddy and we
[01:24:54 - 01:24:56] got those things taken care
[01:24:56 - 01:24:56] of and we are very
[01:24:56 - 01:24:59] very satisfied with this standard
[01:24:59 - 01:25:01] and what we'll do and
[01:25:01 - 01:25:01] from what i understand we
[01:25:03 - 01:25:03] are rolling that time clock
[01:25:03 - 01:25:05] back to december 3rd which
[01:25:05 - 01:25:07] is a few months ahead
[01:25:07 - 01:25:07] of what we did last
[01:25:07 - 01:25:10] year correct um no we
[01:25:10 - 01:25:10] issued last year in december
[01:25:10 - 01:25:12] as well december so we
[01:25:12 - 01:25:14] started but we started last
[01:25:14 - 01:25:16] year much later um last
[01:25:16 - 01:25:16] year we started we're rolling
[01:25:19 - 01:25:19] we're pushing fieldwork up a
[01:25:19 - 01:25:22] week to hopefully really get
[01:25:22 - 01:25:25] into thanksgiving done um so
[01:25:25 - 01:25:27] everyone can enjoy their holiday
[01:25:27 - 01:25:27] so thank you all for
[01:25:27 - 01:25:29] that because that was really
[01:25:29 - 01:25:32] robust work and it is
[01:25:32 - 01:25:32] greatly appreciated uh so if
[01:25:34 - 01:25:34] there are no more questions
[01:25:34 - 01:25:37] we'll move on to item
[01:25:37 - 01:25:37] e the report on quarterly
[01:25:39 - 01:25:41] control and compliance attestation there's
[01:25:41 - 01:25:41] no action required on this
[01:25:41 - 01:25:43] item and we will hear
[01:25:43 - 01:25:45] from chancellor ford fischer concerning
[01:25:45 - 01:25:47] the item chancellor thank you
[01:25:47 - 01:25:47] very much madam chair members
[01:25:49 - 01:25:49] of the board committee this
[01:25:49 - 01:25:52] is a discussion item that
[01:25:52 - 01:25:54] presents a report on the
[01:25:54 - 01:25:56] quarterly control and compliance at
[01:25:56 - 01:25:56] a station and if there
[01:25:56 - 01:25:58] are questions madam chair with
[01:25:58 - 01:26:00] your permission i invite dr
[01:26:00 - 01:26:02] montgomery who's the interal counsel
[01:26:02 - 01:26:02] to come to the podium
[01:26:02 - 01:26:04] to provide an overview and
[01:26:04 - 01:26:04] respond to questions dr an
[01:26:04 - 01:26:05] overview and respond to questions
[01:26:05 - 01:26:07] dr montgomery montgomery good afternoon
[01:26:07 - 01:26:10] madame chair trustees chancellor before
[01:26:10 - 01:26:12] you is the quarterly attestation
[01:26:12 - 01:26:12] for the period march 1st
[01:26:16 - 01:26:16] 2025 through may 31st 2025
[01:26:16 - 01:26:19] we received one attestation for
[01:26:19 - 01:26:21] report to the board regarding
[01:26:21 - 01:26:22] the current mitigation plan that
[01:26:22 - 01:26:22] we would like to report
[01:26:22 - 01:26:26] in close session of the
[01:26:26 - 01:26:28] special meeting so we will
[01:26:28 - 01:26:28] we will hold that until
[01:26:28 - 01:26:30] we go to the special
[01:26:30 - 01:26:30] meeting and we when we
[01:26:31 - 01:26:31] adjourn we will actually address
[01:26:31 - 01:26:33] that issue yes we will
[01:26:33 - 01:26:34] address it in special meeting
[01:26:34 - 01:26:38] special meeting perfect perfect okay
[01:26:38 - 01:26:38] so there's no current adjournment
[01:26:40 - 01:26:40] to close our executive session
[01:26:40 - 01:26:43] we will take that into
[01:26:43 - 01:26:45] consideration when we have the
[01:26:45 - 01:26:48] special session close session meeting
[01:26:48 - 01:26:48] so there are no more
[01:26:48 - 01:26:53] items on the agenda and
[01:26:53 - 01:26:53] so the audit committee is
[01:26:53 - 01:58:25] now of the board governance
[01:58:25 - 01:58:28] committee for august 6 2025
[01:58:28 - 01:58:28] will now come to order
[01:58:28 - 01:58:32] at 2 30 now this
[01:58:32 - 01:58:32] meeting was called for the
[01:58:32 - 01:58:33] purposes listed on the duly
[01:58:33 - 01:58:35] posted meeting notice the other
[01:58:35 - 01:58:38] committee members are trustee shan
[01:58:38 - 01:58:41] chibin uh trustee dave wilson
[01:58:41 - 01:58:41] and alternate trustee lu davies
[01:58:43 - 01:58:43] at opportunity for a public
[01:58:43 - 01:58:45] comment a citizen desiring to
[01:58:45 - 01:58:46] appear before the board of
[01:58:46 - 01:58:49] trustees shall complete the hearing
[01:58:49 - 01:58:49] of citizen form 24 hours
[01:58:49 - 01:58:52] prior to the meeting and
[01:58:52 - 01:58:55] file set application with the
[01:58:55 - 01:58:56] board services office um there
[01:58:56 - 01:58:56] are no citizens signed up
[01:58:56 - 01:58:58] to speak before the board
[01:58:58 - 01:58:58] governance committee before the board
[01:58:59 - 01:59:02] governance committee today today is
[01:59:02 - 01:59:02] there a motion to approve
[01:59:02 - 01:59:05] item a propose changes to
[01:59:05 - 01:59:08] policy fla local dgc local
[01:59:08 - 01:59:08] and gd local in compliance
[01:59:08 - 01:59:11] with senate bill 2972 limiting
[01:59:11 - 01:59:13] expressive activities on campus so
[01:59:13 - 01:59:15] moved is there a second
[01:59:16 - 01:59:16] it has been moved and
[01:59:16 - 01:59:18] seconded we will now have
[01:59:18 - 01:59:18] a discussion on the item
[01:59:18 - 01:59:20] dr ford fischer will introduce
[01:59:20 - 01:59:21] the item thank you very
[01:59:21 - 01:59:23] much madame chair members of
[01:59:23 - 01:59:23] the board committee as you
[01:59:25 - 01:59:25] indicated this item is recommended
[01:59:25 - 01:59:27] for the approval of the
[01:59:27 - 01:59:30] proposed changes to policy fla
[01:59:30 - 01:59:30] local dgc local and gd
[01:59:33 - 01:59:33] local in compliance with senate
[01:59:33 - 01:59:35] bill 2972 limiting expressive activities
[01:59:35 - 01:59:38] on campus and with your
[01:59:38 - 01:59:41] permission madame chair i invite
[01:59:41 - 01:59:43] general counsel montgomery as well
[01:59:43 - 01:59:46] as attorney mahalik to the
[01:59:46 - 01:59:46] podium to provide an overview
[01:59:46 - 01:59:48] and to respond to questions
[01:59:50 - 01:59:50] good afternoon madame chair trustees
[01:59:52 - 01:59:52] chancellor for our first item
[01:59:52 - 01:59:54] we bring before you today
[01:59:54 - 01:59:56] revisions to hcc policy regarding
[01:59:56 - 01:59:57] free expression and free speech
[01:59:57 - 01:59:59] as the chancellor indicated the
[01:59:59 - 02:00:02] revised policies reflect changes in
[02:00:02 - 02:00:02] the law recently passed by
[02:00:04 - 02:00:04] the texas legislature under senate
[02:00:04 - 02:00:05] bill the texas legislature under
