[00:00:00 - 00:00:02] you've been doing it's valuable
[00:17:04 - 00:17:06] cost of living in here
[00:17:06 - 00:17:08] which is pretty partial and
[00:17:08 - 00:17:09] 5 9 million dollars is
[00:17:10 - 00:17:11] the total cost of living
[00:17:12 - 00:17:14] right here and we're going
[00:17:14 - 00:17:15] to go into the ones
[00:17:15 - 00:17:17] that are left we work
[00:17:17 - 00:17:19] with our knowledge signal developer
[00:17:19 - 00:17:21] we do work with our
[00:17:21 - 00:17:22] local and local resources we
[00:17:23 - 00:17:24] have a lot of our
[00:17:24 - 00:17:26] emerging companies and that's where
[00:17:26 - 00:17:27] we're working on the project
[00:17:27 - 00:17:31] so that's it and that's
[00:17:31 - 00:17:32] the community development tool and
[00:17:33 - 00:17:34] that is the section of
[00:17:34 - 00:17:36] the so that's the new
[00:17:36 - 00:17:38] slide yes the new which
[00:17:38 - 00:17:39] is the new slide the
[00:17:39 - 00:17:40] new one that i just
[00:17:40 - 00:17:42] saw that we can do
[00:17:42 - 00:17:44] some kind of a solution
[00:17:44 - 00:17:46] for community service to help
[00:17:47 - 00:17:48] our communities and i'm thinking
[00:17:49 - 00:17:51] about you know some of
[00:17:51 - 00:17:53] the problems we're in and
[00:17:54 - 00:17:55] i would like to show
[00:17:55 - 00:17:56] you and this is an
[00:17:56 - 00:17:57] idea i've been thinking about
[00:17:57 - 00:17:59] is how we're pulling that
[00:18:00 - 00:18:02] traditional investment from the interest
[00:18:02 - 00:18:04] aspect and we're trying to
[00:18:05 - 00:18:06] really get the money and
[00:18:07 - 00:18:08] the money into the community
[00:18:08 - 00:18:10] well to talk about cancer
[00:18:10 - 00:18:11] when we were first in
[00:18:12 - 00:18:13] the race we had a
[00:18:14 - 00:18:15] very different thing we wanted
[00:18:15 - 00:18:16] to know what we wanted
[00:18:17 - 00:18:18] to do with the cancer
[00:18:18 - 00:18:20] and then we decided to
[00:18:20 - 00:18:21] call for a new cancer
[00:18:21 - 00:18:23] and after the doctor came
[00:18:23 - 00:18:25] in we called for a
[00:18:25 - 00:18:27] new one and so we
[00:18:27 - 00:18:28] passed what we knew which
[00:18:29 - 00:18:30] was a chemotherapy and it
[00:18:30 - 00:18:32] was pretty much healthy and
[00:18:32 - 00:18:34] sensitive and we want to
[00:18:34 - 00:18:36] explore especially with the concept
[00:18:36 - 00:18:38] of experiments doing the data
[00:18:38 - 00:18:40] because we know that everything
[00:18:40 - 00:18:42] is going to have effects
[00:18:42 - 00:18:43] and we ask what can
[00:18:43 - 00:18:44] we do to make the
[00:18:45 - 00:18:46] responses really helpful to the
[00:18:46 - 00:18:47] earth world and we also
[00:18:47 - 00:18:49] said that we have to
[00:18:49 - 00:18:50] do the research and we
[00:18:51 - 00:18:52] are now making the data
[00:18:52 - 00:19:10] so thank you okay teri
[00:19:11 - 00:19:17] you wanted to talk about
[00:19:17 - 00:19:22] the things dayhapening has done
[00:19:22 - 00:19:23] and continue to help to
[00:19:23 - 00:19:24] help my home out in
[00:19:24 - 00:19:25] the united states we are
[00:19:25 - 00:19:27] almost a day away from
[00:19:27 - 00:19:29] that and i guess we're
[00:19:29 - 00:19:31] doing just a little bit
[00:19:32 - 00:19:33] cheaper i think we will
[00:19:33 - 00:19:34] stop at this one don't
[00:19:34 - 00:19:38] we we did state library
[00:19:38 - 00:19:39] what's that over there we've
[00:19:39 - 00:19:41] got a little for our
[00:19:41 - 00:19:42] next student so we're going
[00:19:43 - 00:19:44] to leave that at that
[00:19:44 - 00:19:45] we're going to leave that
[00:19:46 - 00:19:46] at that so we're going
[00:19:47 - 00:19:48] to leave that at that
[00:19:48 - 00:19:49] i just wanted to make
[00:19:50 - 00:19:51] mention that i am a
[00:19:51 - 00:19:53] professor of engineering at the
[00:19:53 - 00:19:55] university of new york and
[00:19:55 - 00:19:56] i'm a graduate student so
[00:19:56 - 00:19:57] i'm very happy that i
[00:19:57 - 00:19:59] get to be here because
[00:19:59 - 00:20:00] we're so happy that i
[00:20:00 - 00:20:01] can be here and sort
[00:20:01 - 00:20:02] of make the world a
[00:20:03 - 00:20:04] better place and i'm also
[00:20:04 - 00:20:05] very happy that we have
[00:20:05 - 00:20:07] two major assets with our
[00:20:07 - 00:20:08] student department and that's the
[00:20:09 - 00:20:10] first that we took in
[00:20:10 - 00:20:12] so that we are very
[00:20:13 - 00:20:15] intentional about the rights we're
[00:20:15 - 00:20:17] pursuing in supporting our fellow
[00:20:17 - 00:20:19] athletes in this war in
[00:20:19 - 00:20:22] korea can you talk about
[00:20:23 - 00:20:24] the u s security case
[00:20:24 - 00:20:27] the u s security case
[00:20:27 - 00:20:29] well the south korean national
[00:20:29 - 00:20:31] security agency they didn't specifically
[00:20:32 - 00:20:33] update the u s security
[00:20:33 - 00:20:34] law on the u s
[00:20:35 - 00:20:35] security law and coping is
[00:20:36 - 00:20:37] a little different we we
[00:20:37 - 00:20:38] we're able to take this
[00:20:39 - 00:20:40] from a family who didn't
[00:20:40 - 00:20:41] produce a lot of property
[00:20:41 - 00:20:42] but i would say in
[00:20:42 - 00:20:44] a conversation say i need
[00:20:44 - 00:20:45] this for my program i
[00:20:45 - 00:20:46] need this for my program
[00:20:46 - 00:20:47] i can't ask for this
[00:20:47 - 00:20:48] i can't spend the money
[00:20:48 - 00:20:49] so there's a little difference
[00:20:49 - 00:20:50] in coping and that and
[00:20:51 - 00:20:52] that is really important i
[00:20:52 - 00:20:53] think it is really important
[00:20:53 - 00:20:55] that that's a factor into
[00:20:55 - 00:20:56] my my my ability to
[00:20:57 - 00:20:58] work with families on on
[00:20:58 - 00:20:59] on the same level that
[00:21:00 - 00:21:01] our faculty is getting that
[00:21:01 - 00:21:02] help that we can record
[00:21:03 - 00:21:04] for the students but then
[00:21:04 - 00:21:05] we can record for the
[00:21:05 - 00:21:06] students and have it with
[00:21:07 - 00:21:08] the slide up that comes
[00:21:08 - 00:21:11] and then also record our
[00:21:12 - 00:21:13] progress of the previous and
[00:21:14 - 00:21:15] our previous evaluation data as
[00:21:16 - 00:21:17] far as how we see
[00:21:17 - 00:21:19] this code after we complete
[00:21:19 - 00:21:20] our progress also we have
[00:21:20 - 00:21:21] a very comprehensive algorithm that
[00:21:22 - 00:21:23] we use what is your
[00:21:23 - 00:21:24] application for that i want
[00:21:25 - 00:21:26] to know what was it
[00:21:26 - 00:21:27] that you found and i
[00:21:27 - 00:21:29] need to make sure that
[00:21:29 - 00:21:30] i'm looking at the results
[00:21:30 - 00:21:31] and i just want to
[00:21:32 - 00:21:33] say thank you very much
[00:21:33 - 00:21:34] this is a very interesting
[00:21:35 - 00:21:37] topic thank you thank you
[00:21:37 - 00:21:39] thank you thank you thank
[00:21:40 - 00:21:42] you thank you thank you
[00:21:42 - 00:21:43] thank you so in the
[00:21:43 - 00:21:44] end the way that we
[00:21:45 - 00:21:46] will try to work with
[00:21:46 - 00:21:47] you is kind of a
[00:21:47 - 00:21:48] global work on the internet
[00:21:48 - 00:21:49] as we speak at this
[00:21:50 - 00:21:51] event we should talk with
[00:21:51 - 00:21:53] you and we'll have a
[00:21:53 - 00:21:54] conversation about the data that's
[00:21:54 - 00:21:55] been provided in the comments
[00:21:55 - 00:21:56] box just in time we
[00:21:57 - 00:21:58] continue to work on many
[00:21:58 - 00:22:00] of our activities and we're
[00:22:00 - 00:22:01] going to continue to work
[00:22:02 - 00:22:03] on that one thing that
[00:22:03 - 00:22:04] we're going to do is
[00:22:05 - 00:22:06] we're going to have this
[00:22:06 - 00:22:07] on the security of our
[00:22:07 - 00:22:10] students and we're going to
[00:22:10 - 00:22:12] try and work through the
[00:22:13 - 00:22:15] preparation groups and the technical
[00:22:15 - 00:22:17] information group we're going to
[00:22:17 - 00:22:18] have a lot of information
[00:22:19 - 00:22:20] on how we're going to
[00:22:20 - 00:22:21] engage students and how and
[00:22:21 - 00:22:23] doing the same thing in
[00:22:23 - 00:22:24] the same places call for
[00:22:25 - 00:22:27] help and call for help
[00:22:27 - 00:22:28] not because we're going to
[00:22:29 - 00:22:30] do something but because there
[00:22:30 - 00:22:32] are some changes to the
[00:22:32 - 00:22:33] plans in the supply and
[00:22:34 - 00:22:35] the supply chain and in
[00:22:36 - 00:22:37] our own market and if
[00:22:37 - 00:22:39] it means that we're not
[00:22:39 - 00:22:40] actually going to do so
[00:22:41 - 00:22:42] sometimes it doesn't mean that
[00:22:43 - 00:22:44] absolutely not it just means
[00:22:45 - 00:22:47] that this website will have
[00:22:47 - 00:22:48] to impact them i'm the
[00:22:49 - 00:22:50] head of the training team
[00:22:50 - 00:22:51] here at the university of
[00:22:51 - 00:22:52] california so we want to
[00:22:53 - 00:22:55] continue to accept this opportunity
[00:22:55 - 00:22:57] and so there's a gap
[00:22:57 - 00:22:58] between the two the policy
[00:22:59 - 00:23:00] of education and the fact
[00:23:00 - 00:23:01] that i just quit with
[00:23:02 - 00:23:03] the military and then i
[00:23:03 - 00:23:04] was working with the army
[00:23:04 - 00:23:06] and so on so it's
[00:23:06 - 00:23:08] not that we can't do
[00:23:09 - 00:23:10] it anymore there's a perfect
[00:23:11 - 00:23:13] opportunity to do something different
[00:23:13 - 00:23:15] yeah yeah and does it
[00:23:15 - 00:23:16] really have to apply to
[00:23:16 - 00:23:17] this way of thinking as
[00:23:18 - 00:23:19] well yeah yeah yeah yeah
[00:23:20 - 00:23:21] of course it's working it's
[00:23:21 - 00:23:23] working so i'm going to
[00:23:23 - 00:23:25] leave it at that i
[00:23:25 - 00:23:26] mean certainly i think we've
[00:23:26 - 00:23:28] got some of the stories
[00:23:28 - 00:23:30] here let's say for example
[00:23:31 - 00:23:32] it depends again because you've
[00:23:32 - 00:23:33] got to think about this
[00:23:33 - 00:23:34] multiple of places and you
[00:23:34 - 00:23:35] really get to look at
[00:23:35 - 00:23:37] this which is just ending
[00:23:37 - 00:23:38] it and we would really
[00:23:39 - 00:23:40] have to determine what the
[00:23:40 - 00:23:41] point that as a matter
[00:23:41 - 00:23:42] of fact this is something
[00:23:43 - 00:23:44] that we are doing and
[00:23:44 - 00:23:45] we have a change in
[00:23:45 - 00:23:47] policy and our plan is
[00:23:47 - 00:23:48] perfect so i would determine
[00:23:48 - 00:23:49] that these are going to
[00:23:50 - 00:23:51] be put back on disposal
[00:23:51 - 00:23:52] at that point in time
[00:23:52 - 00:23:54] so i think that's a
[00:23:54 - 00:23:55] good point too i think
[00:23:56 - 00:23:57] it's going to be a
[00:23:57 - 00:23:59] very important cost i think
[00:23:59 - 00:24:01] that's really important thank you
[00:24:03 - 00:24:04] so well we are moving
[00:24:04 - 00:24:06] to conclude this report which
[00:24:06 - 00:24:08] is tonight and i hope
[00:24:08 - 00:24:09] you have a great well
[00:24:09 - 00:24:11] if you're writing a movie
[00:24:11 - 00:24:12] you're not going to get
[00:24:12 - 00:24:14] the position you want to
[00:24:14 - 00:24:16] get because that's really hard
[00:24:16 - 00:24:17] so how do you do
[00:24:17 - 00:24:18] that well i think it's
[00:24:19 - 00:24:20] a very easy method yes
[00:24:20 - 00:24:21] so what we do is
[00:24:21 - 00:24:22] we have a screen and
[00:24:22 - 00:24:23] you can go back to
[00:24:23 - 00:24:24] it and then we make
[00:24:24 - 00:24:26] two big dots and for
[00:24:27 - 00:24:29] the dots we have a
[00:24:29 - 00:24:31] factor vector and the solution
[00:24:31 - 00:24:33] is how to do the
[00:24:33 - 00:24:35] ending sequence up the c-section
[00:24:35 - 00:24:36] of the body and we
[00:24:37 - 00:24:38] would turn to the stand
[00:24:39 - 00:24:40] and stretch out of place
[00:24:47 - 00:24:48] if you're wondering what you're
[00:24:48 - 00:24:49] doing i'll show you how
[00:24:49 - 00:24:50] i do it i'm focusing
[00:24:51 - 00:24:52] on the standpoint of the
[00:24:53 - 00:24:55] change that we can focus
[00:24:55 - 00:24:58] on thank you thank you
[00:24:59 - 00:25:01] very much for the opportunity
[00:25:01 - 00:25:03] to report to the head
[00:25:03 - 00:25:04] of the land as well
[00:25:04 - 00:25:05] as the person in front
[00:25:06 - 00:25:07] of me mr r kelly
[00:25:08 - 00:25:10] i requested to spend some
[00:25:10 - 00:25:12] time back and just to
[00:25:13 - 00:25:14] take in their mind and
[00:25:15 - 00:25:17] to repay the existing fees
[00:25:17 - 00:25:18] of the new home purchase
[00:25:18 - 00:25:20] while the other floor had
[00:25:20 - 00:25:21] to sit here what is
[00:25:22 - 00:25:23] the ability to design and
[00:25:23 - 00:25:25] deal with the quality of
[00:25:25 - 00:25:26] the product so the product
[00:25:27 - 00:25:29] has some different examples so
[00:25:29 - 00:25:31] of course there's um some
[00:25:32 - 00:25:34] of the styles safety and
[00:25:34 - 00:25:35] um what's your what's your
[00:25:36 - 00:25:37] advice on how to work
[00:25:37 - 00:25:38] with the product what's your
[00:25:38 - 00:25:39] advice on how to work
[00:25:39 - 00:25:40] with the product um the
[00:25:41 - 00:25:43] question is i have a
[00:25:43 - 00:25:45] friend who works on um
[00:25:45 - 00:25:47] the uh with green glasses
[00:25:47 - 00:25:48] if you have a different
[00:25:48 - 00:25:49] one it's okay to ask
[00:25:49 - 00:25:50] me it is a best
[00:25:51 - 00:25:53] practice um and if you
[00:25:53 - 00:25:55] ask me to not ask
[00:25:55 - 00:25:57] them um i do yeah
[00:25:57 - 00:25:58] i think you know what
[00:25:58 - 00:25:59] i'm talking about i think
[00:25:59 - 00:26:01] you know what i'm talking
[00:26:01 - 00:26:02] about yeah i think i
[00:26:02 - 00:26:03] get it and so um
[00:26:03 - 00:26:04] if you ask me what
[00:26:04 - 00:26:05] i can do i'll think
[00:26:05 - 00:26:06] about it and i'll you
[00:26:06 - 00:26:07] know tell you what i
[00:26:07 - 00:26:08] should be able to do
[00:26:08 - 00:26:09] and what i shouldn't okay
[00:26:11 - 00:26:17] alright thanks man thank you
[00:26:25 - 00:26:26] i'm going to move the
[00:26:27 - 00:26:31] camera around this is a
[00:26:32 - 00:26:34] really wonderful festival thanks for
[00:26:35 - 00:26:36] coming thank you so i'm
[00:26:37 - 00:26:38] going to go around the
[00:26:38 - 00:26:40] table and thank you services
[00:26:40 - 00:26:41] so again i'm not the
[00:26:41 - 00:26:43] best person to have a
[00:26:43 - 00:26:44] problem with but i'm a
[00:26:45 - 00:26:46] good person to work with
[00:26:46 - 00:26:48] i get reached out i'll
[00:26:48 - 00:26:50] make sure i work with
[00:26:50 - 00:26:52] somebody else i'm not biased
[00:26:52 - 00:26:54] i'm not if you want
[00:26:54 - 00:26:56] to protect me protect me
[00:26:56 - 00:26:57] i'm not a big i'm
[00:26:58 - 00:26:59] not a big deal i'm
[00:26:59 - 00:27:01] not a cheater i'm not
[00:27:02 - 00:27:03] a good leader and then
[00:27:04 - 00:27:06] everything that's like climbing up
[00:27:06 - 00:27:08] and going up but also
[00:27:08 - 00:27:09] it's just you know it's
[00:27:10 - 00:27:12] like 3 to 4 of
[00:27:13 - 00:27:14] the people are small so
[00:27:14 - 00:27:16] the problem has been the
[00:27:16 - 00:27:17] change to the gear and
[00:27:17 - 00:27:19] the more i've been able
[00:27:19 - 00:27:20] to say this is the
[00:27:20 - 00:27:21] problem the more i've been
[00:27:21 - 00:27:22] able to say this is
[00:27:22 - 00:27:23] the problem and i feel
[00:27:23 - 00:27:24] like i'm losing it but
[00:27:24 - 00:27:25] i think i'm going to
[00:27:26 - 00:27:27] just go with the person
[00:27:27 - 00:27:31] thank you thank you okay
[00:27:31 - 00:27:32] i'm just going to take
[00:27:32 - 00:27:33] a few minutes and then
[00:27:33 - 00:27:34] i'll get you on the
[00:27:35 - 00:27:36] other one okay i'm going
[00:27:37 - 00:27:40] to take a few minutes
[00:27:40 - 00:27:41] hi i'm ashley i'm from
[00:27:42 - 00:27:43] the city of san diego
[00:27:43 - 00:27:44] hi i'm ashley brown i'm
[00:27:44 - 00:27:45] the head of the public
[00:27:46 - 00:27:47] health bureau the first thing
[00:27:47 - 00:27:48] i want to explain is
[00:27:49 - 00:27:50] the service that we provide
[00:27:50 - 00:27:51] the central campaign is a
[00:27:52 - 00:27:52] local care this is a
[00:27:53 - 00:27:54] national organization so it's not
[00:27:54 - 00:27:55] a national organization but we
[00:27:56 - 00:27:57] have a traditional wording that
[00:27:57 - 00:27:59] we put together as well
[00:27:59 - 00:28:00] so just to so we
[00:28:01 - 00:28:02] actually needed to get a
[00:28:03 - 00:28:04] pretty good version of it
[00:28:05 - 00:28:06] we needed a lot of
[00:28:07 - 00:28:08] this i think more of
[00:28:08 - 00:28:09] a different style of work
[00:28:09 - 00:28:11] we needed a different presentation
[00:28:11 - 00:28:12] but in section one we
[00:28:12 - 00:28:13] turned out to i think
[00:28:13 - 00:28:14] a couple of things so
[00:28:15 - 00:28:16] i came up with a
[00:28:16 - 00:28:17] particular title for the book
[00:28:17 - 00:28:19] and i intended to be
[00:28:20 - 00:28:22] it was really a change
[00:28:22 - 00:28:24] to the current presentation and
[00:28:24 - 00:28:26] it worked so this is
[00:28:26 - 00:28:28] the first formality is the
[00:28:29 - 00:28:30] universal school the digital universal
[00:28:31 - 00:28:32] school the digital campus for
[00:28:32 - 00:28:34] arts and programs and all
[00:28:34 - 00:28:36] and then the other formality
[00:28:36 - 00:28:38] is for arts community which
[00:28:38 - 00:28:40] means the town or arts
[00:28:40 - 00:28:41] community which means the institution
[00:28:41 - 00:28:42] or the place and the
[00:28:43 - 00:28:45] institution or the school and
[00:28:45 - 00:28:47] that is not really a
[00:28:48 - 00:28:49] difficult thing to do but
[00:28:49 - 00:28:51] in fact actually the the
[00:28:51 - 00:28:53] first one was on the
[00:28:53 - 00:28:54] on the day of the
[00:28:54 - 00:28:55] conference and it was important
[00:28:55 - 00:28:56] to say that because of
[00:28:57 - 00:28:59] the program and and the
[00:29:00 - 00:29:01] public training program particularly was
[00:29:01 - 00:29:02] a part of the water
[00:29:02 - 00:29:03] quality and the student services
[00:29:03 - 00:29:05] those are actually the most
[00:29:06 - 00:29:07] heavily you know student under
[00:29:07 - 00:29:08] my service and most of
[00:29:08 - 00:29:09] them get to do this
[00:29:09 - 00:29:10] course and so that's exactly
[00:29:10 - 00:29:11] what the policy was about
[00:29:12 - 00:29:12] that we could and we
[00:29:13 - 00:29:14] should be able to do
[00:29:14 - 00:29:15] this work that way and
[00:29:15 - 00:29:17] it's a good good question
[00:29:17 - 00:29:20] thank you we have two
[00:29:20 - 00:29:23] more questions the first is
[00:29:24 - 00:29:25] from lauren which is a
[00:29:26 - 00:29:28] traditional drink that we drink
[00:29:28 - 00:29:30] we have one who says
[00:29:30 - 00:29:32] it's odd that in thailand
[00:29:32 - 00:29:34] we have the same drink
[00:29:34 - 00:29:36] used to drink in ourselves
[00:29:36 - 00:29:38] as time was over is
[00:29:38 - 00:29:40] the name of the drink
[00:29:40 - 00:29:42] from the foreign country or
[00:29:42 - 00:29:44] from the us so we're
[00:29:44 - 00:29:45] going to explore and try
[00:29:46 - 00:29:47] to work that out and
[00:29:47 - 00:29:48] i think that's something that
[00:29:48 - 00:29:49] i've been out to do
[00:29:49 - 00:29:50] for a really long time
[00:29:50 - 00:29:51] so i'm going to start
[00:29:52 - 00:29:53] off by asking how do
[00:29:53 - 00:29:55] you feel about the new
[00:29:55 - 00:29:56] regulations changing and how do
[00:29:56 - 00:29:58] you think the law changes
[00:29:58 - 00:29:59] in australia in the next
[00:29:59 - 00:30:01] few years thank you sue
[00:30:01 - 00:30:02] thank you and um i
[00:30:03 - 00:30:04] think that we're really i
[00:30:04 - 00:30:05] mean we're definitely going to
[00:30:06 - 00:30:07] have to try and and
[00:30:07 - 00:30:08] i have done a lot
[00:30:08 - 00:30:09] of critical thinking about what
[00:30:09 - 00:30:11] we're going to see in
[00:30:12 - 00:30:13] the future so i don't
[00:30:13 - 00:30:14] know i don't know how
[00:30:14 - 00:30:14] to answer this i don't
[00:30:15 - 00:30:15] think it's a good sound
[00:30:15 - 00:30:16] i don't know if she
[00:30:16 - 00:30:17] can hear me i don't
[00:30:17 - 00:30:18] know i don't know i
[00:30:18 - 00:30:19] don't know i don't know
[00:30:19 - 00:30:20] i don't know so that
[00:30:20 - 00:30:22] is a question that is
[00:30:22 - 00:30:23] really a problem with what
[00:30:24 - 00:30:25] we're talking about but we
[00:30:25 - 00:30:27] are in a very very
[00:30:27 - 00:30:28] very important and very very
[00:30:28 - 00:30:30] very very important and very
[00:30:30 - 00:30:32] very important to us and
[00:30:32 - 00:30:33] i think that's what we
[00:30:33 - 00:30:34] need to do all right
[00:30:34 - 00:30:35] let's move what is it
[00:30:37 - 00:30:39] is it a janitorial janitorial
[00:30:40 - 00:30:44] yes janitorial and a janitorial
[00:30:44 - 00:30:47] and a magulis so janitorial
[00:30:47 - 00:30:50] the policy is from janitorial
[00:30:51 - 00:30:53] but a janitorial from a
[00:30:54 - 00:30:56] wine company janitorial from a
[00:30:56 - 00:30:58] wine company so i mean
[00:30:58 - 00:30:59] that's a lot i mean
[00:30:59 - 00:31:00] you've heard of the jail
[00:31:00 - 00:31:01] in the united kingdom and
[00:31:01 - 00:31:02] you've been using the term
[00:31:02 - 00:31:04] in california and the participants
[00:31:04 - 00:31:06] get more and more progress
[00:31:06 - 00:31:10] in their training and so
[00:31:10 - 00:31:12] basic progress in training is
[00:31:12 - 00:31:14] awareness really is not only
[00:31:14 - 00:31:15] learning the same things as
[00:31:16 - 00:31:18] you but also learning the
[00:31:19 - 00:31:21] devices the opportunities and the
[00:31:22 - 00:31:24] different elements of our learning
[00:31:24 - 00:31:27] performance and we're very happy
[00:31:27 - 00:31:28] to answer any questions that
[00:31:28 - 00:31:29] you have for us today
[00:31:29 - 00:31:31] and we have a plan
[00:31:31 - 00:31:32] to help you so let
[00:31:32 - 00:31:33] me just give you a
[00:31:33 - 00:31:33] little bit of a list
[00:31:34 - 00:31:34] of the things that we
[00:31:34 - 00:31:36] do we do a lot
[00:31:36 - 00:31:38] of research on the world-class
[00:31:38 - 00:31:39] effects of utc presidential data
[00:31:39 - 00:31:41] and information researches and we
[00:31:42 - 00:31:43] have a whole bunch of
[00:31:44 - 00:31:45] historical events together we do
[00:31:45 - 00:31:47] a lot of research on
[00:31:47 - 00:31:48] security and social strategies we
[00:31:49 - 00:31:51] do a lot of training
[00:31:51 - 00:31:53] on security policy and security
[00:31:54 - 00:31:55] policy today and so if
[00:31:55 - 00:31:57] you can look at that
[00:31:57 - 00:31:58] that would be a little
[00:31:59 - 00:32:00] detail page you know you
[00:32:00 - 00:32:01] can look at the information
[00:32:01 - 00:32:02] page and see what's going
[00:32:03 - 00:32:05] on so let's go over
[00:32:06 - 00:32:08] to the information so it's
[00:32:09 - 00:32:11] information that must be protected
[00:32:11 - 00:32:13] so it's a normal rights
[00:32:13 - 00:32:15] judicial action or public access
[00:32:15 - 00:32:17] based on state or federal
[00:32:17 - 00:32:18] law and it has a
[00:32:19 - 00:32:19] legal agreement and that is
[00:32:20 - 00:32:21] going to be taken to
[00:32:21 - 00:32:22] the supreme court to ensure
[00:32:23 - 00:32:24] that it works so you
[00:32:25 - 00:32:27] want to protect your identity
[00:32:28 - 00:32:31] i don't think i have
[00:32:31 - 00:32:33] the personally identifiable information most
[00:32:34 - 00:32:36] things can include a name
[00:32:36 - 00:32:38] a social security number the
[00:32:39 - 00:32:41] address the number you just
[00:32:41 - 00:32:43] used to identify where there's
[00:32:44 - 00:32:47] main name uh magnetic um
[00:32:47 - 00:32:50] information such as fingerprint um
[00:32:51 - 00:32:53] uh model codes um so
[00:32:53 - 00:32:55] like you should access the
[00:32:55 - 00:32:57] buses and this is where
[00:32:57 - 00:32:58] you need um funding for
[00:32:59 - 00:33:00] um deaf and hard of
[00:33:00 - 00:33:01] hearing and deaf and hard
[00:33:01 - 00:33:02] of hearing services you see
[00:33:03 - 00:33:04] this map here okay okay
[00:33:05 - 00:33:07] we also need to check
[00:33:08 - 00:33:10] our security information we want
[00:33:11 - 00:33:13] that if any information is
[00:33:14 - 00:33:16] needed to breach the data
[00:33:16 - 00:33:19] systems we're protecting for controls
[00:33:19 - 00:33:21] via ctc that comes with
[00:33:22 - 00:33:25] the original credentials we want
[00:33:25 - 00:33:28] the information data information regarding
[00:33:28 - 00:33:30] the structure and the configuration
[00:33:30 - 00:33:32] of security for the controls
[00:33:33 - 00:33:35] that we have for ctc
[00:33:35 - 00:33:37] making policies and procedures needed
[00:33:38 - 00:33:40] to gain access to the
[00:33:40 - 00:33:42] resources and to make sure
[00:33:42 - 00:33:45] both person and client sequence
[00:33:45 - 00:33:47] intellectual policy and certain types
[00:33:48 - 00:33:50] of research data and if
[00:33:50 - 00:33:52] you have information left ctc
[00:33:53 - 00:33:55] would like to take that
[00:33:55 - 00:33:57] away to a public information
[00:33:58 - 00:34:01] to the government and so
[00:34:02 - 00:34:03] the south texas and the
[00:34:04 - 00:34:05] other different national resources can
[00:34:06 - 00:34:07] be downloaded and we will
[00:34:07 - 00:34:08] bring things to that connection
[00:34:09 - 00:34:10] to the washington state council
[00:34:10 - 00:34:12] have the people step in
[00:34:12 - 00:34:14] it regulations and mandates according
[00:34:15 - 00:34:17] to the national government information
[00:34:17 - 00:34:18] resources the first step is
[00:34:19 - 00:34:20] to give them acceptable practices
[00:34:21 - 00:34:22] of education both before and
[00:34:23 - 00:34:25] after and to educate individuals
[00:34:25 - 00:34:27] on what to do with
[00:34:27 - 00:34:29] or some security training you
[00:34:29 - 00:34:30] have to do and to
[00:34:31 - 00:34:32] give them a fair and
[00:34:32 - 00:34:34] open-fronted support for the student
[00:34:34 - 00:34:40] and the other student so
[00:34:41 - 00:34:43] understanding economic rates and deprivation
[00:34:43 - 00:34:45] security risk okay if you
[00:34:45 - 00:34:47] use this as one of
[00:34:48 - 00:34:50] the positive points in your
[00:34:50 - 00:34:52] health information research some of
[00:34:52 - 00:34:54] these risks can include if
[00:34:54 - 00:34:56] you have a social change
[00:34:57 - 00:34:59] and you are trying to
[00:34:59 - 00:35:01] take all the information into
[00:35:01 - 00:35:04] hopefully professional disclosure those things
[00:35:04 - 00:35:06] have to be intentional and
[00:35:07 - 00:35:10] this one's fast and it's
[00:35:11 - 00:35:13] also intellectual property theft and
[00:35:14 - 00:35:18] other operations are antics and
[00:35:19 - 00:35:22] what is that intangible contracts
[00:35:23 - 00:35:27] of human potential damage and
[00:35:29 - 00:35:32] intellectual loss and then intellectual
[00:35:32 - 00:35:35] and chemical services and our
[00:35:36 - 00:35:40] compliance firms and other essential
[00:35:41 - 00:35:44] and regulatory agencies and i
[00:35:44 - 00:35:46] think somebody wants to hear
[00:35:46 - 00:35:48] we really want to get
[00:35:49 - 00:35:50] reach to the individual do
[00:35:50 - 00:35:52] we want to do a
[00:35:52 - 00:35:53] whole big project group and
[00:35:54 - 00:35:56] um so we always um
[00:35:56 - 00:35:58] um we did have some
[00:35:59 - 00:36:01] of the problems that we
[00:36:01 - 00:36:03] found out but the type
[00:36:03 - 00:36:04] of thing happened in a
[00:36:04 - 00:36:05] way that we didn't think
[00:36:05 - 00:36:06] that it did happen but
[00:36:07 - 00:36:07] um people turned on all
[00:36:08 - 00:36:10] of these great things didn't
[00:36:10 - 00:36:12] have so much information about
[00:36:12 - 00:36:13] our system and um that's
[00:36:14 - 00:36:15] where we um we did
[00:36:15 - 00:36:17] not have um not any
[00:36:17 - 00:36:18] confidential information about the and
[00:36:18 - 00:36:20] also make sure you have
[00:36:20 - 00:36:24] control of the activity so
[00:36:24 - 00:36:26] getting my phone here the
[00:36:26 - 00:36:27] initials here in linux is
[00:36:27 - 00:36:28] going to put my name
[00:36:28 - 00:36:29] in the top right corner
[00:36:30 - 00:36:31] of the board the i-shape
[00:36:32 - 00:36:34] is going to be my
[00:36:34 - 00:36:35] settings or i'll be in
[00:36:36 - 00:36:38] the desktop the devices are
[00:36:39 - 00:36:41] closed and the system must
[00:36:41 - 00:36:43] be on an acceptable level
