[00:08:29 - 00:08:29] my name is brian hagerty
[00:28:06 - 00:28:09] opportunities for that student and
[00:28:09 - 00:28:09] providing resources and support for
[00:28:13 - 00:28:13] that student um so again
[00:28:13 - 00:28:15] your role as a board
[00:28:15 - 00:28:15] is to uh give us
[00:28:15 - 00:28:17] direction through the mission and
[00:28:17 - 00:28:20] vision you did that beautifully
[00:28:20 - 00:28:20] we uh added the student
[00:28:22 - 00:28:22] success statement to double down
[00:28:22 - 00:28:25] on our commitment to uh
[00:28:25 - 00:28:27] supporting every student meeting them
[00:28:27 - 00:28:30] where they are and now
[00:28:30 - 00:28:30] we're ready to go back
[00:28:30 - 00:28:32] to the goals and outcomes
[00:28:32 - 00:28:33] again this is something that
[00:28:33 - 00:28:35] cabinet worked on there was
[00:28:35 - 00:28:35] a lot of back and
[00:28:35 - 00:28:38] forth a lot of intentional
[00:28:38 - 00:28:40] conversations um how we would
[00:28:40 - 00:28:43] support those four pillars that
[00:28:43 - 00:28:43] dr sata has mentioned um
[00:28:46 - 00:28:46] in multiple presentations and how
[00:28:46 - 00:28:48] we can get a little
[00:28:48 - 00:28:48] bit more specific in what
[00:28:52 - 00:28:52] it means to meet a
[00:28:52 - 00:28:52] goal of progress or a
[00:28:55 - 00:28:55] goal of completion so this
[00:28:55 - 00:28:57] is what we will be
[00:28:57 - 00:28:57] rolling out with our strategic
[00:29:00 - 00:29:00] plan um what you may
[00:29:00 - 00:29:02] notice um particularly for returning
[00:29:02 - 00:29:05] trustees is we now have
[00:29:05 - 00:29:08] some quantifiable metrics associated with
[00:29:08 - 00:29:11] these outcomes uh to better
[00:29:11 - 00:29:11] provide budget heads uh and
[00:29:13 - 00:29:13] everyone at the college with
[00:29:13 - 00:29:16] some um clear tracking if
[00:29:16 - 00:29:16] you will uh of of
[00:29:16 - 00:29:18] how we are doing towards
[00:29:18 - 00:29:22] achieving these goals many of
[00:29:22 - 00:29:22] these goals uh align with
[00:29:24 - 00:29:24] what the support what the
[00:29:24 - 00:29:27] state has identified as valuable
[00:29:27 - 00:29:30] in terms of funding formulas
[00:29:30 - 00:29:30] um it also aligns with
[00:29:32 - 00:29:32] some of our existing work
[00:29:32 - 00:29:35] with our quality enhancement plan
[00:29:35 - 00:29:37] so although the words maybe
[00:29:37 - 00:29:38] some of the metrics may
[00:29:41 - 00:29:41] appear new to employees or
[00:29:41 - 00:29:43] or perhaps to you they're
[00:29:43 - 00:29:45] really a continuation and an
[00:29:45 - 00:29:45] explication of the work we've
[00:29:45 - 00:29:48] been doing for for years
[00:29:50 - 00:29:50] um some of you have
[00:29:50 - 00:29:52] probably noticed there's an asterisk
[00:29:52 - 00:29:54] at the very bottom uh
[00:29:54 - 00:29:54] that one does not have
[00:29:54 - 00:29:56] a metric associated with it
[00:29:56 - 00:29:56] i will come back to
[00:29:59 - 00:29:59] that because you'll see that
[00:29:59 - 00:30:04] um outcome on each of
[00:30:04 - 00:30:04] our goals so um any
[00:30:04 - 00:30:05] on each of our goals
[00:30:05 - 00:30:05] so um any questions questions
[00:30:08 - 00:30:08] uh or comments about the
[00:30:08 - 00:30:17] outcomes okay uh moving on
[00:30:17 - 00:30:18] to progress uh as students
[00:30:18 - 00:30:18] not only have come to
[00:30:18 - 00:30:22] the college and and identified
[00:30:22 - 00:30:24] their area of concentration how
[00:30:24 - 00:30:24] we can get them to
[00:30:25 - 00:30:25] successfully complete that first half
[00:30:26 - 00:30:29] of their program uh so
[00:30:29 - 00:30:31] we identified some some key
[00:30:31 - 00:30:31] metrics that we have found
[00:30:31 - 00:30:33] to be important in that
[00:30:33 - 00:30:36] student success during those critical
[00:30:36 - 00:30:38] uh first semesters a lot
[00:30:38 - 00:30:38] of this is supported by
[00:30:41 - 00:30:41] national research um uh you
[00:30:41 - 00:30:43] may have heard dr set
[00:30:43 - 00:30:43] out to talk about uh
[00:30:45 - 00:30:45] gateway courses in english and
[00:30:45 - 00:30:47] math tend to be bottlenecks
[00:30:47 - 00:30:47] for students so we we
[00:30:50 - 00:30:50] brought that to the forefront
[00:30:50 - 00:30:52] of some of our focus
[00:30:55 - 00:30:55] um dual credit is also
[00:30:55 - 00:30:59] a growing uh population and
[00:30:59 - 00:30:59] is something that is uh
[00:31:02 - 00:31:02] you heard from dean bado
[00:31:02 - 00:31:03] uh last week about the
[00:31:03 - 00:31:03] growth in dual credit so
[00:31:04 - 00:31:06] we we want to uh
[00:31:06 - 00:31:09] bring that to the forefront
[00:31:09 - 00:31:09] as well and again you'll
[00:31:09 - 00:31:13] see that uh catchall final
[00:31:13 - 00:31:21] outcome of so once we
[00:31:21 - 00:31:23] uh have students and supported
[00:31:23 - 00:31:24] students successfully through their first
[00:31:24 - 00:31:24] half of the program our
[00:31:26 - 00:31:26] work is obviously not done
[00:31:26 - 00:31:29] and so our completion goal
[00:31:29 - 00:31:32] focuses on getting students to
[00:31:32 - 00:31:35] complete their reward um and
[00:31:35 - 00:31:35] so these types of outcomes
[00:31:35 - 00:31:37] focus on that second half
[00:31:37 - 00:31:40] of a student's program uh
[00:31:40 - 00:31:43] obviously the total awards um
[00:31:43 - 00:31:43] not just an award for
[00:31:43 - 00:31:46] an award's sake but an
[00:31:46 - 00:31:46] award in a meaningful high
[00:31:46 - 00:31:50] demand uh high wage program
[00:31:50 - 00:31:50] in our area uh we
[00:31:54 - 00:31:54] we obviously don't want students
[00:31:54 - 00:31:57] to um rack up a
[00:31:57 - 00:31:57] lot of of credits or
[00:31:57 - 00:31:59] a lot of hours that
[00:31:59 - 00:31:59] are not going to meet
[00:31:59 - 00:32:01] their needs and so we
[00:32:01 - 00:32:01] we brought that in as
[00:32:02 - 00:32:06] a fourth outcome and then
[00:32:06 - 00:32:06] that last outcome uh which
[00:32:06 - 00:32:07] is beginning to look familiar
[00:32:07 - 00:32:09] to you i'm sure supporting
[00:32:09 - 00:32:13] other departments in their goal
[00:32:13 - 00:32:18] efforts and then our last
[00:32:18 - 00:32:18] goal um is um that
[00:32:20 - 00:32:23] continuation in their educational journey
[00:32:23 - 00:32:23] or for students that are
[00:32:23 - 00:32:25] focused more on direct work
[00:32:25 - 00:32:27] uh credentials supporting them in
[00:32:27 - 00:32:31] that arena as well so
[00:32:31 - 00:32:31] this is sort of a
[00:32:31 - 00:32:33] split goal for us um
[00:32:33 - 00:32:33] continuing to work with our
[00:32:33 - 00:32:35] regional uh partners through our
[00:32:35 - 00:32:37] advisory committees and other outlets
[00:32:37 - 00:32:39] to make sure that we
[00:32:39 - 00:32:42] are meeting the community's demand
[00:32:42 - 00:32:46] for highquality program uh training
[00:32:46 - 00:32:46] um lensure rates for many
[00:32:46 - 00:32:47] of our programs is an
[00:32:47 - 00:32:51] important part of getting students
[00:32:51 - 00:32:51] into the workforce um getting
[00:32:52 - 00:32:53] students into the workforce um
[00:32:53 - 00:33:00] transfer transfer so far so
[00:33:00 - 00:33:05] good all right so that
[00:33:05 - 00:33:05] fifth goal um it is
[00:33:09 - 00:33:09] uh designed to help um
[00:33:09 - 00:33:13] divisions such as mine um
[00:33:13 - 00:33:13] perhaps uh such as uh
[00:33:15 - 00:33:17] information technology finance and administrative
[00:33:17 - 00:33:20] operations we don't have many
[00:33:20 - 00:33:23] opportunities to directly interact interact
[00:33:23 - 00:33:23] with students um our role
[00:33:23 - 00:33:27] is more of a support
[00:33:27 - 00:33:27] um function and so in
[00:33:30 - 00:33:30] order for us to see
[00:33:30 - 00:33:33] ourselves in our strategic plan
[00:33:33 - 00:33:33] and to make um important
[00:33:37 - 00:33:37] and meaningful area plans we
[00:33:37 - 00:33:41] added this uh this outcome
[00:33:41 - 00:33:41] as a way to provide
[00:33:41 - 00:33:44] that support whether it's uh
[00:33:44 - 00:33:47] by partnering with the education
[00:33:47 - 00:33:48] workforce division or partnering with
[00:33:48 - 00:33:51] student and enrollment services or
[00:33:51 - 00:33:56] partnering with one another um
[00:33:56 - 00:33:56] to create ways to fulfill
[00:33:56 - 00:33:59] the strategic plan goals and
[00:33:59 - 00:34:02] outcomes um for example um
[00:34:02 - 00:34:04] my uh the institutional research
[00:34:04 - 00:34:04] department which is in my
[00:34:07 - 00:34:07] division the director uh came
[00:34:07 - 00:34:09] to me yesterday and said
[00:34:09 - 00:34:13] what do you think about
[00:34:13 - 00:34:13] creating some better dashboards to
[00:34:15 - 00:34:15] track each one of these
[00:34:15 - 00:34:18] outcomes and i said that
[00:34:18 - 00:34:18] would be terrific and maybe
[00:34:21 - 00:34:21] you could work with it
[00:34:21 - 00:34:23] to help um that department
[00:34:23 - 00:34:23] we can come together and
[00:34:26 - 00:34:26] create a really powerful um
[00:34:26 - 00:34:29] dashboard uh whether it's in
[00:34:29 - 00:34:30] enhancing our current structure or
[00:34:30 - 00:34:33] creating something new so that
[00:34:33 - 00:34:33] everybody can easily track this
[00:34:36 - 00:34:36] work and not get um
[00:34:36 - 00:34:39] lost in the wilderness if
[00:34:39 - 00:34:41] you will so that's why
[00:34:41 - 00:34:41] that's why that outcome is
[00:34:45 - 00:34:45] there and that is all
[00:34:45 - 00:34:46] i had i am happy
[00:34:48 - 00:34:48] to answer any questions we
[00:34:48 - 00:34:50] we are so excited about
[00:34:50 - 00:34:50] this strategic plan or or
[00:34:52 - 00:34:52] i am so excited about
[00:34:52 - 00:34:54] this strategic plan um and
[00:34:54 - 00:34:54] i hope that that comes
[00:34:54 - 00:34:55] plan um and i hope
[00:34:55 - 00:34:56] that that comes through through
[00:34:57 - 00:34:57] i i have a question
[00:34:58 - 00:35:03] yes sir how did we
[00:35:03 - 00:35:03] do uh up to 2024
[00:35:03 - 00:35:04] on our past strategic plan
[00:35:07 - 00:35:07] did we meet every goal
[00:35:07 - 00:35:08] 100 did we meet every
[00:35:08 - 00:35:12] goal 100 um um i
[00:35:12 - 00:35:12] do not have that number
[00:35:12 - 00:35:16] with me i would say
[00:35:16 - 00:35:16] um likely not because we
[00:35:16 - 00:35:18] did not have specific numbers
[00:35:18 - 00:35:19] for the for the current
[00:35:19 - 00:35:20] strategic plan that still is
[00:35:22 - 00:35:22] in place until august 31st
[00:35:22 - 00:35:24] we are gathering some baseline
[00:35:24 - 00:35:27] data right now which will
[00:35:27 - 00:35:27] serve not only to guide
[00:35:27 - 00:35:29] us on this incoming strategic
[00:35:29 - 00:35:32] plan but it will tell
[00:35:32 - 00:35:32] us where we are on
[00:35:32 - 00:35:32] the current tell us where
[00:35:32 - 00:35:33] we are on the current
[00:35:33 - 00:35:36] plan plan so uh maybe
[00:35:36 - 00:35:36] in one of the upcoming
[00:35:36 - 00:35:38] board meetings you can bring
[00:35:38 - 00:35:38] us up to date and
[00:35:40 - 00:35:40] let us know how we
[00:35:40 - 00:35:40] did on the past or
[00:35:43 - 00:35:43] sure sure absolutely happy to
[00:35:43 - 00:35:46] do that so that we
[00:35:46 - 00:35:50] don't skip something we missed
[00:35:50 - 00:35:50] in our next five years
[00:35:50 - 00:35:50] missed in our next five
[00:35:51 - 00:35:53] years absolutely absolutely no i
[00:35:53 - 00:35:53] think that's um a great
[00:35:56 - 00:35:56] suggestion judge um we had
[00:35:56 - 00:35:58] some in our strategic plan
[00:35:58 - 00:35:58] which at the time that
[00:35:58 - 00:36:01] we voted made sense for
[00:36:01 - 00:36:03] the institution it was prior
[00:36:03 - 00:36:03] to certain laws passing um
[00:36:06 - 00:36:06] and so some of them
[00:36:06 - 00:36:06] it's not in our best
[00:36:10 - 00:36:10] interest to um to report
[00:36:10 - 00:36:12] on i'll give an example
[00:36:12 - 00:36:12] so our goals and outcomes
[00:36:15 - 00:36:15] goal two is drive student
[00:36:15 - 00:36:17] success but is absolutely correct
[00:36:17 - 00:36:20] we have specific metrics um
[00:36:20 - 00:36:20] but we can provide data
[00:36:20 - 00:36:22] on those but for instance
[00:36:22 - 00:36:24] one of the goals under
[00:36:24 - 00:36:26] driving student success was close
[00:36:26 - 00:36:26] equity gaps in student outcomes
[00:36:29 - 00:36:29] uh that in today's uh
[00:36:29 - 00:36:31] body politic is not something
[00:36:31 - 00:36:31] that we would be reporting
[00:36:34 - 00:36:34] on which is based on
[00:36:34 - 00:36:37] senate bill 17 that passed
[00:36:37 - 00:36:37] in 2023 um but there's
[00:36:37 - 00:36:38] others that we can you
[00:36:38 - 00:36:41] know facilitating college transitions preparing
[00:36:41 - 00:36:42] students with marketable skills for
[00:36:42 - 00:36:45] gainful employment um but we
[00:36:45 - 00:36:50] can we can bring um
[00:36:50 - 00:36:50] a report to the board
[00:36:50 - 00:36:52] and and show you as
[00:36:52 - 00:36:52] as we launch this one
[00:36:52 - 00:36:55] this one will launch uh
[00:36:55 - 00:36:55] the 1 of september and
[00:36:55 - 00:36:56] we can bring we can
[00:36:56 - 00:36:56] make sure that we have
[00:36:59 - 00:36:59] time in the fall to
[00:36:59 - 00:37:02] report to the board where
[00:37:02 - 00:37:02] we were on meeting those
[00:37:02 - 00:37:05] at the same time i
[00:37:05 - 00:37:06] remind the board that that
[00:37:08 - 00:37:08] strategic plan was during the
[00:37:08 - 00:37:09] um strategic plan was during
[00:37:09 - 00:37:12] the um pandmic pandmic i
[00:37:12 - 00:37:12] give dr pley a whole
[00:37:12 - 00:37:14] lot of credit for getting
[00:37:14 - 00:37:14] that strategic plan up and
[00:37:17 - 00:37:17] running and through during the
[00:37:17 - 00:37:20] pandemic but i'm i'm sure
[00:37:20 - 00:37:20] there are goals that we
[00:37:24 - 00:37:24] didn't meet with enrollment goals
[00:37:24 - 00:37:26] etc that the pandmic affected
[00:37:28 - 00:37:28] and remind me again how
[00:37:28 - 00:37:31] do how do we monitor
[00:37:31 - 00:37:35] the progress we're making so
[00:37:35 - 00:37:35] the the um excellent question
[00:37:35 - 00:37:38] mrs moy and the the
[00:37:38 - 00:37:41] strategic plan is so exciting
[00:37:41 - 00:37:41] because it is going to
[00:37:41 - 00:37:43] be how the budget heads
[00:37:43 - 00:37:46] are going to create their
[00:37:46 - 00:37:46] area plan so uh myself
[00:37:46 - 00:37:47] my colleagues in the room
[00:37:47 - 00:37:50] any budget head at the
[00:37:50 - 00:37:50] college will be generating a
[00:37:50 - 00:37:52] new area plan for the
[00:37:52 - 00:37:54] academic year they will pick
[00:37:54 - 00:37:54] one of these metrics to
[00:37:54 - 00:37:59] focus on we will have
[00:37:59 - 00:37:59] the baselines um for uh
[00:38:02 - 00:38:02] at the aggregate level they
[00:38:02 - 00:38:02] can uh try at the
[00:38:02 - 00:38:03] aggregate level they can uh
[00:38:03 - 00:38:08] try to to say for
[00:38:08 - 00:38:08] example uh number one on
[00:38:08 - 00:38:10] the screen i'm going to
[00:38:10 - 00:38:10] focus on a an area
[00:38:13 - 00:38:13] plan targeting career exploration in
[00:38:13 - 00:38:14] and out of the classroom
[00:38:14 - 00:38:17] by 5 so we'll have
[00:38:17 - 00:38:17] that baseline number they may
[00:38:17 - 00:38:18] uh they're going to outline
[00:38:18 - 00:38:20] how they're going to do
[00:38:20 - 00:38:23] it they have quarterly updates
[00:38:23 - 00:38:23] that they provide and so
[00:38:23 - 00:38:26] by the end of the
[00:38:26 - 00:38:26] year by um next september
[00:38:29 - 00:38:29] october of 26 they'll have
[00:38:29 - 00:38:31] their baseline data they'll have
[00:38:31 - 00:38:33] where they ended up they'll
[00:38:33 - 00:38:35] have the interim steps along
[00:38:35 - 00:38:35] the way they can say
[00:38:35 - 00:38:39] you know i i did
[00:38:39 - 00:38:39] it yay me or they
[00:38:39 - 00:38:41] can say i didn't quite
[00:38:41 - 00:38:41] hit that mark i want
[00:38:41 - 00:38:43] to extend the plan and
[00:38:43 - 00:38:44] double up my efforts so
[00:38:44 - 00:38:44] it's more at the individual
[00:38:47 - 00:38:47] level but it is uh
[00:38:47 - 00:38:50] accountability through our um actually
[00:38:50 - 00:38:52] through the software that you
[00:38:52 - 00:38:52] all were were so kind
[00:38:54 - 00:38:54] to approve uh at last
[00:38:54 - 00:38:56] week's board meeting that that
[00:38:56 - 00:38:59] software was to document the
[00:38:59 - 00:38:59] planning efforts at the document
[00:38:59 - 00:38:59] the planning efforts at the
[00:38:59 - 00:39:01] college college at any point
[00:39:01 - 00:39:01] they can re-trigger at any
[00:39:01 - 00:39:02] point they can re-trigger evaluation
[00:39:02 - 00:39:04] evaluation absolutely absolutely they don't
[00:39:04 - 00:39:06] have to generate a new
[00:39:06 - 00:39:08] plan every year they are
[00:39:08 - 00:39:08] welcome to or they can
[00:39:08 - 00:39:10] extend the plan sometimes work
[00:39:10 - 00:39:13] takes a little bit more
[00:39:13 - 00:39:13] than a year to to
[00:39:13 - 00:39:15] achieve so when we're doing
[00:39:15 - 00:39:15] any type of expenses do
[00:39:15 - 00:39:17] we point back to how
[00:39:17 - 00:39:20] is this expense going to
[00:39:20 - 00:39:20] tie to this specific action
[00:39:22 - 00:39:22] yes well we we tie
[00:39:22 - 00:39:25] um the planning into the
[00:39:25 - 00:39:26] budget development process so uh
[00:39:26 - 00:39:30] our director of institutional planning
[00:39:30 - 00:39:30] uh comes to the budget
[00:39:30 - 00:39:32] workshop presentations in february to
[00:39:32 - 00:39:34] to align that because it
[00:39:34 - 00:39:38] it is resource allocation and
[00:39:38 - 00:39:38] it it um justifies to
[00:39:38 - 00:39:40] our stakeholders not only how
[00:39:40 - 00:39:42] we're using those resources but
[00:39:42 - 00:39:44] if we might need additional
[00:39:44 - 00:39:47] resources for a specific purpose
[00:39:47 - 00:39:47] not just i i need
[00:39:50 - 00:39:50] more money for xyz but
[00:39:50 - 00:39:52] you know tying everything we
[00:39:52 - 00:39:52] do back to that strategic
[00:39:53 - 00:39:53] plan in support of the
[00:39:53 - 00:39:54] mission and plan in support
[00:39:54 - 00:39:55] of the mission and vision
[00:39:55 - 00:39:58] vision thank you thank you
[00:40:00 - 00:40:05] mhm good work okay thank
[00:40:05 - 00:40:06] you so much all right
[00:40:09 - 00:40:09] item 5 2 mr fernando
[00:40:09 - 00:40:11] flores vice president of finance
[00:40:11 - 00:40:14] and administration cfo will provide
[00:40:14 - 00:40:17] an update on the development
[00:40:17 - 00:40:17] of the 2025 2026 fiscal
[00:40:17 - 00:40:42] year development of the 2025
[00:40:50 - 00:41:17] 2026 fiscal year budget let
[00:41:17 - 00:41:17] the record show that miss
[00:41:17 - 00:41:39] nara has waiting on you
[00:41:46 - 00:41:46] good afternoon chair hagerty um
[00:41:48 - 00:41:48] members of the board dr
[00:41:48 - 00:41:50] sata thank you for the
[00:41:50 - 00:41:54] opportunity to present the second
[00:41:54 - 00:41:56] budget development workshop of the
[00:41:56 - 00:41:56] year the first being on
[00:41:56 - 00:42:00] june the 25th was the
[00:42:00 - 00:42:03] initial board budget workshop and
[00:42:03 - 00:42:03] so my name is fernando
[00:42:04 - 00:42:04] flores i'm the vice president
[00:42:04 - 00:42:07] of finance and administration i'm
[00:42:10 - 00:42:10] supported by miss anna zuniga
[00:42:10 - 00:42:12] associate vice president budget and
[00:42:12 - 00:42:15] finance as well as miss
[00:42:15 - 00:42:15] laura deis the budget well
[00:42:15 - 00:42:16] as miss laura deis the
[00:42:16 - 00:42:20] budget director director at the
[00:42:20 - 00:42:20] june 25th budget workshop i
[00:42:20 - 00:42:23] had said that the main
[00:42:23 - 00:42:25] goal is developing a sustainable
[00:42:25 - 00:42:25] budget well that has not
[00:42:27 - 00:42:27] changed it is still the
[00:42:27 - 00:42:31] main goal to produce a
[00:42:31 - 00:42:33] sustainable budget the other thing
[00:42:33 - 00:42:33] that we talked about were
[00:42:33 - 00:42:37] that on june 25th many
[00:42:37 - 00:42:37] of the numbers that were
[00:42:37 - 00:42:42] presented were preliminary so we're
[00:42:42 - 00:42:42] a little bit over a
[00:42:42 - 00:42:45] month later and the numbers
[00:42:45 - 00:42:47] have firmed up quite a
[00:42:47 - 00:42:47] bit we have better numbers
[00:42:51 - 00:42:54] better estimates for expenditures and
[00:42:54 - 00:42:54] so today we're going to
[00:42:54 - 00:42:57] look at the numbers of
[00:42:57 - 00:42:57] the as they've rolled forward
[00:42:59 - 00:42:59] and uh go over that
[00:42:59 - 00:42:59] in a little bit more
[00:42:59 - 00:43:00] and uh go over that
[00:43:00 - 00:43:01] in a little bit more
[00:43:01 - 00:43:05] detail detail so our agenda
[00:43:05 - 00:43:05] today is is um just
[00:43:05 - 00:43:08] to say that one budget
[00:43:08 - 00:43:11] workshop is under our belt
[00:43:11 - 00:43:11] it's provided on june the
[00:43:11 - 00:43:13] 25th and so now we
[00:43:13 - 00:43:18] have updated the baseline budget
[00:43:18 - 00:43:18] as of june 30th at
[00:43:18 - 00:43:20] the june 25th presentation it
[00:43:20 - 00:43:24] was updated through may the
[00:43:24 - 00:43:24] 31st it is advanced by
[00:43:24 - 00:43:26] one month and we've updated
[00:43:26 - 00:43:29] the revenues for fiscal year
[00:43:29 - 00:43:32] 2425 which become the basis
[00:43:32 - 00:43:35] for the 2526 budget so
[00:43:35 - 00:43:35] it's very important to update
[00:43:38 - 00:43:38] the current revenues to predict
[00:43:38 - 00:43:41] what the revenues might be
[00:43:41 - 00:43:43] for next year in addition
[00:43:43 - 00:43:43] uh dr sat has vetted
[00:43:43 - 00:43:45] the additional request with the
[00:43:45 - 00:43:48] vice presidents that are uh
[00:43:48 - 00:43:49] in attendance presidents that are
[00:43:49 - 00:43:50] uh in attendance today today
[00:43:53 - 00:43:53] and so you're going to
[00:43:53 - 00:43:57] see revised funding strategies based
[00:43:57 - 00:43:59] upon revenue projections and this
[00:43:59 - 00:44:02] will help in your decision-
[00:44:02 - 00:44:02] making later as you consider
[00:44:02 - 00:44:07] a salary increase so then
[00:44:07 - 00:44:07] we will at the end
[00:44:07 - 00:44:09] of the presentation talk about
[00:44:09 - 00:44:12] next steps towards developing a
[00:44:12 - 00:44:15] fiscal year 2526 operating budget
[00:44:18 - 00:44:18] so how does the current
[00:44:18 - 00:44:19] year budget so how does
[00:44:19 - 00:44:20] the current year budget revenues
[00:44:20 - 00:44:22] revenues how do the current
[00:44:22 - 00:44:22] budget year revenues how do
[00:44:23 - 00:44:24] the current budget year revenues
[00:44:24 - 00:44:26] look look so for state
[00:44:26 - 00:44:30] appropriations we see we have
[00:44:30 - 00:44:30] a positive variance of 4
[00:44:30 - 00:44:31] have a positive variance of
[00:44:32 - 00:44:35] 4 million million that is
[00:44:35 - 00:44:37] about 175 that that is
[00:44:37 - 00:44:37] about close to the number
[00:44:40 - 00:44:40] we predicted at the june
[00:44:40 - 00:44:44] 25th budget workshop up 11
[00:44:44 - 00:44:48] 11 uh overhead recovery is
[00:44:48 - 00:44:52] slightly down uh 84 000
[00:44:52 - 00:44:52] a minimal amount and so
[00:44:52 - 00:44:55] when we look at local
[00:44:55 - 00:45:03] funds tuition and fees at
[00:45:03 - 00:45:03] the june 25th presentation they
[00:45:03 - 00:45:07] were up about 3 5
[00:45:07 - 00:45:09] million they were predicted much
[00:45:09 - 00:45:11] higher we have since looked
[00:45:11 - 00:45:12] at our revenue projections and
[00:45:14 - 00:45:14] gotten a better view of
[00:45:14 - 00:45:17] what the summer exemptions are
[00:45:17 - 00:45:20] which exemptions are a contra
[00:45:20 - 00:45:20] revenue account so we adjusted
[00:45:23 - 00:45:23] the tuition and fees we
[00:45:23 - 00:45:26] expect for this year down
[00:45:26 - 00:45:26] uh so that is a
[00:45:26 - 00:45:28] significant difference from what we
[00:45:28 - 00:45:31] reported june the 25th this
[00:45:31 - 00:45:33] is a more accurate prediction
[00:45:33 - 00:45:33] of where the revenues will
[00:45:37 - 00:45:37] be and so uh property
[00:45:37 - 00:45:45] taxes are coming that's a
[00:45:45 - 00:45:46] positive variance of 2 7
[00:45:50 - 00:45:50] million approximately uh 3 6
[00:45:50 - 00:45:51] 65 million approximately uh 3
[00:45:51 - 00:45:54] 6 65 higher higher other
[00:45:54 - 00:45:54] other income is still trending
[00:45:57 - 00:45:57] higher that the large component
[00:45:57 - 00:46:02] of that is interest income
[00:46:02 - 00:46:02] so uh that is 4
[00:46:02 - 00:46:04] 8 million higher it there's
[00:46:04 - 00:46:07] such a large variance because
[00:46:07 - 00:46:11] interest income is uh something
[00:46:11 - 00:46:11] that is hard to predict
[00:46:11 - 00:46:13] and uh very variable so
[00:46:13 - 00:46:16] we budget conservatively for interest
[00:46:16 - 00:46:19] income but interest rates have
[00:46:19 - 00:46:23] remained fairly high the fed
[00:46:23 - 00:46:23] has not changed rates yet
[00:46:25 - 00:46:25] but the world is very
[00:46:25 - 00:46:27] dynamic and that can happen
[00:46:27 - 00:46:27] very quickly so we do
[00:46:27 - 00:46:30] not rely on interest income
[00:46:30 - 00:46:33] as a stable revenue source
[00:46:33 - 00:46:33] but at the moment it's
[00:46:37 - 00:46:37] yielding a nice variance 4
[00:46:37 - 00:46:41] 8 million uh dollars positive
[00:46:41 - 00:46:41] so we come down to
[00:46:44 - 00:46:44] the self-supporting line item it
[00:46:44 - 00:46:47] shows self-supporting shows a budget
[00:46:47 - 00:46:49] of 3 million and we
[00:46:49 - 00:46:53] have revenues predicted of 1
[00:46:53 - 00:46:53] 6 million that shows a
[00:46:53 - 00:46:56] decrease on here but really
[00:46:56 - 00:46:59] because we're showing actual revenues
[00:46:59 - 00:46:59] to budget um it shows
[00:46:59 - 00:47:02] a decrease but the self-supporting
[00:47:04 - 00:47:04] accounts we do not spend
[00:47:04 - 00:47:07] more than the revenue that
[00:47:07 - 00:47:07] comes into them that's a
[00:47:09 - 00:47:09] very important aspect to keep
[00:47:09 - 00:47:11] in mind we are not
[00:47:11 - 00:47:11] going to go into any
[00:47:11 - 00:47:12] kind of deficit when it
[00:47:12 - 00:47:15] comes to self-supporting we only
[00:47:15 - 00:47:17] spend and monitor those accounts
[00:47:17 - 00:47:22] very closely in uh in
[00:47:22 - 00:47:22] that area so overall the
[00:47:22 - 00:47:26] way that revenues look they
[00:47:26 - 00:47:26] we have a uh increase
[00:47:31 - 00:47:31] of 11 9 million almost
[00:47:31 - 00:47:34] 12 million over budgeted revenues
[00:47:34 - 00:47:37] yes sir just because i'm
[00:47:37 - 00:47:40] old and i forget things
[00:47:40 - 00:47:40] can you just couple examples
[00:47:40 - 00:47:41] of what self-supporting really is
[00:47:41 - 00:47:43] i mean what are those
[00:47:46 - 00:47:46] sure sure so uh many
[00:47:46 - 00:47:48] times the workforce area is
[00:47:48 - 00:47:50] very dynamic it wants to
[00:47:50 - 00:47:50] respond to industry demand to
[00:47:50 - 00:47:50] respond to industry demand okay
[00:47:50 - 00:47:52] okay so they want to
[00:47:52 - 00:47:52] pilot a program to see
[00:47:55 - 00:47:55] if it's viable and if
[00:47:55 - 00:47:57] it's viable uh the rules
[00:47:57 - 00:47:57] call for them mainstreaming that
[00:48:00 - 00:48:00] account into the operating budget
[00:48:02 - 00:48:02] okay i understand i'm just
[00:48:03 - 00:48:03] misconception when you say supporting
[00:48:03 - 00:48:06] misconception when you say supporting
[00:48:06 - 00:48:09] program program yes sir are
[00:48:09 - 00:48:12] there any other questions about
[00:48:12 - 00:48:15] this slide so the takeaway
[00:48:15 - 00:48:15] from here is when we
[00:48:19 - 00:48:19] look at um budgeted revenue
[00:48:19 - 00:48:21] is 166 5 million compared
[00:48:21 - 00:48:23] to what actually we predict
[00:48:23 - 00:48:23] is going to come in
[00:48:23 - 00:48:26] there's a positive variance of
[00:48:26 - 00:48:26] almost 12 million positive variance
[00:48:27 - 00:48:28] of almost 12 million 719
[00:48:28 - 00:48:38] 719 719 increase so looking
[00:48:38 - 00:48:38] at the current year as
[00:48:38 - 00:48:42] well how that's going to
[00:48:42 - 00:48:42] uh wind up this is
[00:48:45 - 00:48:45] our prediction for how operations
[00:48:45 - 00:48:47] are going to finish this
[00:48:47 - 00:48:50] year this particular slide incorporates
[00:48:50 - 00:48:53] revenues and our projected re
[00:48:53 - 00:48:56] expenditures so we see that
[00:48:56 - 00:48:56] we have brought forward we
